ID,Lat,Lon,CC,PRB,RMSE,MBR,NSE,KGE
990212,33.4444,-116.8797,0.9180777333873422,48.51519397295318,1.1419784119585936,1.0,0.7458732737064983,0.3728095216939875
970965,33.9722,-116.9117,0.95852442274329,12.114450751193258,0.8924484300969964,1.0,0.8449688102272694,0.6625749622084021
970871,33.7803,-116.4575,0.9701988189140069,-216.12404426660615,0.841765479648086,0.0,0.8750667053812891,-1.1801581158600967
970618,33.8436,-117.5756,0.9615877505548246,50.393321614160705,1.0024481731869257,1.0,0.8306757513863505,0.3901364952099995
970584,33.65,-117.4119,0.9567347406836149,46.13961796522623,1.0044196520457842,1.0,0.8175883177718107,0.41998934151429246
970557,33.8528,-117.4542,0.9548723518113846,-3.629966279023221,1.0490621913105527,0.9637003372097679,0.7979415884767054,0.6131533309141561
970402,33.5547,-117.2319,0.944467275151292,-18.700144323749477,0.9895829498638612,0.8129985567625053,0.8075399984540841,0.604495169430644
970383,33.8644,-117.1958,0.9312195409321071,84.13003749281008,1.0515871922809295,1.0,0.7736830935422083,0.08114736688267021
970305,33.9878,-117.2689,0.9332914994478493,19.872039418726487,0.9875775589086053,1.0,0.7943580930618696,0.6001231011440461
970233,33.5856,-116.4472,0.9572576122188092,28.96279993639117,1.0320003433648268,1.0,0.8135515265731237,0.5344142026460161
970174,34.0028,-117.3778,0.9492752405048009,22.254979270443382,0.8977818563026656,1.0,0.839449099055828,0.6249031803497924
970011,33.8319,-116.5578,0.9560925452376635,1053.2180814853639,1.0656392476083993,1.0,0.8025140153075031,-9.538299811911806
960003,33.82,-116.3928,0.9610412801213178,-42.02890268549692,0.813932023788306,0.5797109731450306,0.8588341331003045,0.5056947593288107
951274,33.8369,-116.6125,0.9703428813131662,-37.47574342029973,0.835587099615942,0.6252425657970034,0.8810824459177271,0.5343185628224181
950093,33.9897,-116.6556,0.9326176720327042,-100.60288540829418,1.0133904854174773,0.0,0.772509703486745,-0.07578236623161327
950013,33.9344,-116.3908,0.9641004945672137,4.649205896917238,0.8632633486466198,1.0,0.8584819440049831,0.691985754168404
940273,33.902,-113.2983,0.9363790198949812,-76.13249190167318,1.1696874255158232,0.23867508098326828,0.7491415881074119,0.1282292990756071
940270,33.943000000000005,-113.0008,0.9367759733818753,-40.26400274739798,1.070529334685366,0.5973599725260205,0.7758843638926018,0.44175421141195426
940074,33.715,-112.8822,0.9776115147256776,1340.472506179359,0.7226431478149961,1.0,0.909310128905534,-12.406781200668775
940065,33.677,-112.4231,0.956811750006964,31.119551996542544,0.9514200679177445,1.0,0.8303605269731639,0.5409038951843883
940064,33.821999999999996,-112.5903,0.9362215254780292,-5.992308327695018,1.0235921980504787,0.9400769167230499,0.7895099290250056,0.6308106867870376
940008,33.928000000000004,-112.5283,0.9584130728403893,-5.947171097573081,0.8843682405085038,0.9405282890242694,0.8485138622616601,0.6856810545445677
930245,33.676,-112.1533,0.964974085056906,23.156271087789072,0.901877016660252,1.0,0.8407323415173082,0.5915196019106014
930238,33.965,-112.4286,0.964974085056906,23.156271087789072,0.901877016660252,1.0,0.8407323415173082,0.5915196019106014
930225,34.186,-112.1344,0.9638264186046552,14.499326169760874,0.8593000968689526,1.0,0.8474691380268274,0.6458783269211491
930224,34.23,-112.0,0.9691519926640321,29.31290687807263,0.8249023589133494,1.0,0.8736250159897239,0.5899050006921318
930209,34.531,-111.9456,0.9671967121639743,-2595.7061009199942,0.9270608111518069,0.0,0.840661063695624,-24.95902400839754
930175,34.39,-112.1283,0.9510114916044473,24.95014720585216,1.0459171323058618,1.0,0.7977425280379377,0.5478453065143642
930174,34.505,-112.1422,0.9672367428437898,-359.80307591066503,0.8833172568087931,0.0,0.8627967116494465,-2.6101334801519758
930173,33.260999999999996,-111.6289,0.9729239377061666,-12.98313467874183,0.7781122013099411,0.8701686532125817,0.884910114060436,0.6945989090104382
930172,33.441,-111.5519,0.976431384360136,125.58960591119185,0.6807986362374663,1.0,0.9152002826663114,-0.27458009982531073
930171,33.297,-111.3953,0.980683670882987,-57.57748021106088,0.6663353376603116,0.42422519788939084,0.9156102577606784,0.3793819243136658
930168,33.22,-112.3086,0.961473197594033,40.66802775730076,0.8991754661808173,1.0,0.841677991209707,0.48118135208284907
930152,32.91,-112.5322,0.9626809982815764,365.60134643114293,0.8975918813579357,1.0,0.8476131539954279,-2.6693275373285
930134,31.5703,-85.2483,0.9732824844221868,-10.362147532012964,0.7122925057755133,0.8963785246798702,0.9085170269795686,0.7525585875382423
923300,34.2031,-87.1814,0.9356308959155004,-52.58174089937321,0.9287961865250798,0.474182591006268,0.8009826769983637,0.3808551925388617
922820,31.3067,-86.5222,0.926649611969169,3.860884938854597,1.1666765512633794,1.0,0.7394544883944598,0.5732912230263008
922460,31.1819,-87.4389,0.9407762386100759,-7.5139017047090135,1.030038777489986,0.9248609829529099,0.7841924814812709,0.6118572490718021
922160,33.6944,-87.6497,0.9356308959155004,-52.58174089937321,0.9287961865250798,0.474182591006268,0.8009826769983637,0.3808551925388617
922050,33.5656,-86.745,0.9128934493751998,12.688649595077036,1.138228045568853,1.0,0.7277279326899586,0.5609862351122942
921950,34.2008,-86.1633,0.8995160422962498,-27.72613529555448,1.215904725202752,0.722738647044455,0.6916374329107455,0.470792454087939
921200,34.75,-87.85,0.9366253280340171,51.06395439671999,0.9357191797743488,1.0,0.8120415295460546,0.40800205835158354
921020,32.8167,-85.75,0.9519435139662954,36.78977507496144,1.0266441564261026,1.0,0.8096046003904556,0.48894634264073833
