ID,Lat,Lon,AverageAnom,scaledAvg
53488,31.7428,-99.3106,-0.6082930544545454,-60.82930544545454
53500,30.2156,-102.4164,-0.2223384993181818,-22.23384993181818
53539,31.1966,-98.7164,-0.6121430043181818,-61.21430043181818
53553,31.3706,-100.4942,-0.4972224034090908,-49.72224034090908
53584,31.0167,-94.4,-0.302401127,-30.240112699999997
53662,29.5839,-95.7553,-0.46699192604545464,-46.699192604545466
54155,32.9536,-97.5739,-0.33533433749999997,-33.53343375
54172,31.9061,-103.9294,-0.14740396590909086,-14.740396590909086
54293,31.2175,-98.5833,-0.30091811000000007,-30.091811000000007
54538,31.2286,-101.9461,-0.45934069104545455,-45.93406910454546
54742,31.9633,-98.4942,-0.6288429917727273,-62.88429917727273
54750,28.6575,-96.5553,-0.5059336847272727,-50.59336847272727
54877,33.1875,-102.8286,-0.751954722590909,-75.1954722590909
55048,32.9264,-94.9392,-0.4547361518636363,-45.47361518636363
55484,33.5992,-100.5319,-0.6648539448636364,-66.48539448636363
55487,30.4333,-97.6167,-0.6648539448636364,-66.48539448636363
55531,31.3783,-103.6333,-0.4472284304545455,-44.72284304545455
55706,29.3272,-103.2061,-0.4495940744090909,-44.95940744090909
55711,35.5544,-100.9736,-0.34432615122727267,-34.43261512272727
55805,32.9711,-101.8247,-0.3986189540454545,-39.86189540454545
55819,33.4547,-94.4089,-0.32394781709090903,-32.3947817090909
55922,31.9611,-96.6881,-0.5276831233181818,-52.76831233181818
56023,34.2208,-102.7367,-0.1717758074090909,-17.17758074090909
56136,34.2192,-102.7328,-0.621933415409091,-62.193341540909095
56280,33.1689,-95.0056,-0.24466818977272722,-24.466818977272723
56299,30.6716,-104.0225,-0.5586692608181818,-55.86692608181818
56326,31.3933,-98.3081,-0.21152608240909085,-21.152608240909085
56740,32.7864,-98.1183,-0.5439607706363637,-54.39607706363637
57031,31.9431,-102.1906,-0.39000336763636373,-39.000336763636376
57315,34.0044,-100.825,-0.4544811885,-45.44811885
57337,30.3125,-104.0722,-0.8205216603181819,-82.05216603181819
57430,30.4833,-104.1167,-0.26095610172727274,-26.095610172727273
57519,30.1333,-97.8333,-0.29300907349999994,-29.300907349999996
57560,31.9442,-96.8464,-0.2863530892272727,-28.63530892272727
57656,32.3317,-96.1506,-0.5357537862727273,-53.57537862727273
57664,29.6756,-97.6578,-0.053338587090909106,-5.333858709090911
57866,31.1333,-95.45,-0.2802803983181818,-28.02803983181818
57867,32.4167,-100.7167,-0.43397425372727266,-43.39742537272727
58064,30.7425,-98.6542,-0.39264563054545465,-39.26456305454546
58204,36.2358,-100.2675,-0.3216596367727273,-32.16596367727273
58429,30.4064,-97.0136,-0.5829415395909091,-58.29415395909091
58434,33.0694,-97.0094,-0.6392584935454544,-63.92584935454544
58742,29.7392,-99.7611,-0.5315754334545454,-53.15754334545454
58781,32.35,-94.1,-0.3970830307727273,-39.708303077272724
58997,29.8097,-101.5603,-0.7489118151363637,-74.89118151363637
59045,33.7542,-99.1442,-0.47588524104545454,-47.588524104545456
59096,33.7411,-95.9217,-0.15006834113636366,-15.006834113636366
60806,32.3333,-100.9167,0.0011465966363636685,0.11465966363636686
61093,28.9831,-99.8686,-0.5004802791363636,-50.04802791363636
63451,29.9175,-96.8769,-0.32680710886363634,-32.680710886363634
63857,30.375,-94.2994,-0.3833924498636364,-38.33924498636364
64488,31.0658,-97.6919,-0.40098596286363636,-40.09859628636364
65445,29.8025,-95.8197,-0.48610342986363636,-48.610342986363634
66942,33.0806,-97.2967,-0.2965942787272728,-29.659427872727278
68138,30.4453,-99.8045,-0.14065710081818186,-14.065710081818187
68330,30.2861,-98.4089,-0.4661366783181818,-46.61366783181818
73570,31.35,-96.15,-0.42231791399999996,-42.2317914
80211,32.7692,-94.3558,-0.4231003698636364,-42.31003698636364
80765,33.2544,-100.5725,-0.1603408739090909,-16.03408739090909
80845,31.6667,-98.4167,-0.27965320395454546,-27.965320395454548
81020,31.2667,-102.7,-0.10999842304545467,-10.999842304545467
81046,30.0,-95.25,-0.7304867830909092,-73.04867830909092
81048,29.8042,-95.4914,-0.6560903634545455,-65.60903634545456
81986,29.9167,-95.15,-0.13816973618181813,-13.816973618181812
82158,29.8667,-95.4167,-0.5493423576363635,-54.93423576363635
83165,29.7147,-95.5947,-0.3536335534090909,-35.363355340909095
83186,31.8456,-99.5606,-0.6293654663636363,-62.93654663636363
83538,28.7167,-98.8,-0.24140835340909092,-24.140835340909092
83909,31.9844,-98.0311,-0.10209115572727269,-10.209115572727269
84091,34.8167,-102.4,0.02130733168181821,2.1307331681818207
84273,30.1333,-99.6,-0.6513740715454545,-65.13740715454544
84358,31.5167,-96.5333,-0.5116424231818181,-51.164242318181806
84570,32.9506,-97.0553,-0.2632243646363637,-26.322436463636368
84625,30.7189,-97.3211,-0.4388703576818182,-43.88703576818182
84797,32.2422,-98.6631,-0.3383925673636364,-33.83925673636364
85035,33.7953,-96.8531,-0.2018071333181818,-20.18071333181818
85076,32.7464,-95.0497,-0.1671369674090909,-16.71369674090909
85182,30.6836,-97.7172,-0.3805993409090908,-38.05993409090908
85237,33.6358,-97.1447,-0.5971323244090909,-59.713232440909096
85391,32.7744,-101.4539,-0.31799210636363623,-31.79921063636362
85612,35.6317,-100.3922,-0.5434708195,-54.347081949999996
85663,33.1925,-96.7931,-0.09979361799999996,-9.979361799999996
85879,30.2392,-98.9089,-0.4034687173636364,-40.34687173636364
85880,32.8339,-97.2975,-0.24719742481818183,-24.719742481818184
86240,30.3833,-103.0333,-0.21042900513636367,-21.04290051363637
86323,30.9303,-100.1125,-0.21195206868181818,-21.195206868181817
86485,31.3089,-97.6306,-0.49285997586363633,-49.285997586363635
86584,29.9756,-98.2647,-0.17959406295454547,-17.959406295454546
86628,32.5339,-96.6608,-0.47151622104545454,-47.15162210454545
86638,31.4625,-98.1619,-0.478096432,-47.809643200000004
86657,30.8694,-100.5994,-0.6075953834090909,-60.75953834090909
86828,31.8111,-106.3758,-0.09547236350000005,-9.547236350000004
86842,31.2208,-99.8494,-0.10120673099999995,-10.120673099999996
86988,28.7569,-100.4792,-0.22335979036363635,-22.335979036363636
87440,33.8094,-100.5169,-0.5226491808636364,-52.26491808636364
87851,30.3561,-96.8289,-0.4287891174545454,-42.87891174545454
87886,33.5639,-95.3742,-0.44241820722727265,-44.24182072272727
88780,33.8167,-96.5667,-0.2896518564090909,-28.96518564090909
88788,30.0211,-95.7069,-0.2817590528636363,-28.17590528636363
89010,32.1167,-99.1667,-0.25376726095454544,-25.376726095454543
89184,32.5286,-97.6189,-0.548292393,-54.8292393
89417,31.4011,-102.3122,-0.033279541045454525,-3.3279541045454524
89525,27.8,-97.4,-0.5317850395909092,-53.17850395909092
89795,33.1997,-95.9283,-0.06487322290909091,-6.48732229090909
90010,29.6989,-96.5731,-0.30932072372727276,-30.932072372727276
90044,33.6108,-95.0717,-0.22072810400000006,-22.072810400000005
90181,29.3092,-97.4061,-0.37055174122727264,-37.055174122727266
90219,35.6853,-102.31,-0.40848458945454547,-40.848458945454546
90435,29.7908,-100.6742,-0.3927439147272727,-39.274391472727274
90451,29.9464,-98.3969,-0.22344429363636362,-22.344429363636362
90581,30.75,-98.4167,-0.39593093045454547,-39.593093045454545
90586,32.55,-97.0667,-0.18441536577272724,-18.441536577272725
90787,30.8833,-97.9333,-0.7324530029090909,-73.24530029090909
91345,34.6833,-100.9,-0.4201758596363637,-42.01758596363637
91372,30.7333,-93.65,0.08325976786363638,8.325976786363638
91474,32.2683,-101.4858,-0.2804275261363637,-28.042752613636367
91585,30.7603,-98.0164,-0.3095144222272728,-30.951442222727284
91619,32.6475,-97.4439,-0.12378452450000003,-12.378452450000003
91640,31.1,-97.4833,-0.0752571763636364,-7.525717636363639
91715,28.4575,-97.7061,-0.15906544481818177,-15.906544481818177
91863,30.0689,-94.2928,-0.20570972609090915,-20.570972609090916
91908,30.14,-98.8189,-0.06177287927272728,-6.177287927272728
91973,33.8756,-95.5022,-0.7324530029090909,-73.24530029090909
91998,28.3081,-96.8047,-0.2698482367727273,-26.98482367727273
92238,33.35,-96.5167,-0.5828579010454547,-58.28579010454546
92246,32.3167,-102.55,-0.3384081073636364,-33.84081073636364
92479,30.3764,-103.66,-0.39229646636363635,-39.22964663636363
92485,31.2833,-98.15,-0.21158194213636364,-21.158194213636364
92578,36.3667,-83.9,-0.3546813806363637,-35.46813806363637
92844,36.3925,-89.0317,-0.3039327717727273,-30.393277177272733
93028,36.2492,-84.6969,-0.28186829936363644,-28.186829936363644
93312,35.55,-85.9833,-0.5094318101818182,-50.94318101818182
93409,35.5333,-87.8167,-0.3593736688636364,-35.93736688636364
94033,36.4833,-82.9333,-0.391849170909091,-39.184917090909096
94070,35.75,-87.2833,-0.07271963290909085,-7.271963290909085
94623,35.2333,-88.2167,-0.03517479618181815,-3.5174796181818153
94651,36.4528,-89.3028,-0.1722155154545455,-17.22155154545455
94671,36.2872,-88.2958,-0.4383914610909091,-43.83914610909091
94688,36.1253,-86.6764,-0.4381004798181818,-43.81004798181818
94941,35.9211,-86.3786,-0.2500973369545455,-25.00973369545455
94949,35.4556,-89.8114,-0.19830304345454539,-19.83030434545454
95165,36.1542,-85.2639,-0.528225491318182,-52.8225491318182
95314,35.4156,-89.5314,-0.4137517026818182,-41.37517026818182
95874,36.4333,-85.2833,-0.09461204027272735,-9.461204027272736
95876,35.6467,-88.3975,-0.09461204027272735,-9.461204027272736
95971,35.4142,-86.8083,-0.2718870780454544,-27.18870780454544
96091,36.2289,-86.3178,-0.09811528354545462,-9.811528354545462
96879,36.0333,-87.9833,-0.03118177636363638,-3.118177636363638
97468,36.1222,-83.4739,-0.5963583706818184,-59.63583706818184
97605,35.8167,-88.9333,-0.24874581181818176,-24.874581181818176
97610,36.0456,-89.3697,-0.27843468404545446,-27.843468404545447
98223,36.0747,-87.3936,-0.10645310550000006,-10.645310550000007
98517,35.0328,-84.7347,-0.21029053504545459,-21.02905350454546
98935,36.3244,-87.2244,-0.12070094586363637,-12.070094586363638
101298,35.0311,-85.2014,-0.3721397452272727,-37.21397452272727
103677,36.54,-85.4589,0.10995167049999992,10.995167049999992
103811,36.2456,-85.9444,-0.46239641518181823,-46.23964151818182
105544,35.4667,-85.45,-0.016590358363636315,-1.6590358363636315
105567,36.35,-82.0167,-0.6145866889090909,-61.45866889090909
107211,36.4731,-82.4044,0.022066958454545486,2.2066958454545484
110281,35.2622,-88.9892,-0.747449365,-74.74493650000001
110330,35.1333,-86.2,-0.24497717804545446,-24.497717804545445
110510,45.0669,-102.9956,-0.5371630864545452,-53.716308645454525
110583,45.4247,-97.3269,-0.16449858995454544,-16.449858995454544
111166,44.9047,-97.1494,-0.20389435809090914,-20.389435809090912
111284,42.7625,-96.9194,0.06532094027272728,6.532094027272728
111290,43.5947,-98.4367,-0.440517867,-44.0517867
111522,44.2694,-99.4689,-0.0747164129545454,-7.47164129545454
111523,43.5778,-96.7539,-0.27613957286363633,-27.613957286363632
111542,43.7378,-96.6267,-0.23546530645454553,-23.546530645454553
111549,44.8656,-98.5253,-0.15752436186363641,-15.752436186363642
111557,44.5169,-102.2153,-0.28725551940909094,-28.725551940909096
111564,44.0622,-103.4819,-0.40679159136363646,-40.679159136363644
111664,43.4033,-103.2683,-0.7575522409545457,-75.75522409545457
111944,45.2317,-99.4711,-0.45731982522727266,-45.731982522727264
112011,44.4419,-100.4175,-0.1260049295,-12.60049295
112140,43.8894,-100.7078,-0.00840125813636356,-0.840125813636356
112332,45.5656,-100.4489,-0.6490116228181819,-64.90116228181819
112353,43.3061,-100.6558,-0.37466437318181806,-37.466437318181804
112417,44.5208,-101.6192,-0.16408297095454535,-16.408297095454536
112642,43.2358,-97.5714,-0.26784166495454537,-26.784166495454535
112687,45.5333,-102.2167,-0.22933041472727275,-22.933041472727275
112993,45.8383,-101.2767,-0.5471804207727273,-54.718042077272735
113109,45.9397,-102.1575,-0.7499557863636365,-74.99557863636365
113262,44.0644,-99.4603,-0.3949339763636363,-39.49339763636363
113290,43.1008,-101.5658,-0.21393299713636368,-21.393299713636367
113522,45.3953,-101.4292,-0.4115999223636362,-41.15999223636362
113666,43.7483,-101.9414,0.06204484395454543,6.204484395454543
114198,45.0203,-102.0367,-0.2706263101363637,-27.062631013636366
114317,43.3036,-103.8458,-0.39626722950000004,-39.62672295
114603,43.4,-99.5167,-0.21977212468181817,-21.97721246818182
114715,44.6886,-97.8889,-0.16794310263636367,-16.794310263636365
114879,45.5489,-103.9744,-0.4057785216818182,-40.57785216818182
115136,45.5958,-103.5453,-0.2776656081818183,-27.76656081818183
115216,44.3253,-96.7686,-0.7418053424545451,-74.18053424545451
115334,43.35,-103.4333,-0.0967008847272727,-9.67008847272727
115413,43.0289,-96.6289,-0.4293103709090909,-42.93103709090909
115493,33.6333,-81.3833,-0.3823114240000001,-38.23114240000001
115751,34.9494,-82.4428,0.13184956377272725,13.184956377272725
115983,33.45,-80.15,-0.4212387232727273,-42.123872327272736
116159,33.6525,-80.7806,-0.6800986531818182,-68.00986531818182
116490,33.25,-79.9833,-0.176071322090909,-17.6071322090909
116610,34.8819,-82.7189,-0.4860785590909091,-48.60785590909091
116711,34.2825,-81.6269,-0.062382964727272734,-6.238296472727273
116819,34.1944,-79.2478,-0.33570593572727286,-33.57059357272728
116837,33.695,-80.2364,-0.3897348542272727,-38.97348542272727
116973,34.0347,-78.8825,-0.4786910771818183,-47.86910771818183
117014,34.8158,-83.2494,0.0016570337272726913,0.16570337272726912
117077,34.4989,-82.0219,-0.38634741190909094,-38.6347411909091
117382,34.7003,-80.7533,-0.2596535131363636,-25.965351313636358
117876,34.8847,-82.2239,-0.45058687054545454,-45.05868705454545
117990,34.6603,-82.8236,-0.17759132272727277,-17.75913227272728
118147,33.6631,-82.1897,-0.35888206213636364,-35.888206213636366
118179,32.7833,-79.9333,0.008922611727272772,0.8922611727272772
118278,41.85,-79.3167,-0.16992716409090913,-16.992716409090914
118389,39.94,-76.7253,-0.3827075465454545,-38.27075465454545
118740,41.2433,-76.9217,-0.22194705640909082,-22.19470564090908
118781,41.7003,-77.3894,-0.6793537056818182,-67.93537056818182
118990,39.9,-80.1667,-0.2278532957272727,-22.78532957272727
119010,40.1833,-80.2333,-0.06000704368181819,-6.000704368181819
119090,40.7167,-78.2,-0.45018588763636364,-45.018588763636366
119193,40.6644,-78.2192,-0.6259150206818181,-62.59150206818182
119816,40.45,-79.3833,-0.3081519647272727,-30.81519647272727
120132,41.7506,-76.4428,-0.46639717868181824,-46.639717868181826
120177,41.1386,-75.2225,-0.3650875563636364,-36.50875563636364
120200,41.6333,-79.6667,-0.25257407750000005,-25.257407750000006
120482,41.4833,-79.4333,-0.5729732214090908,-57.29732214090908
120830,40.85,-75.9833,0.001446748954545491,0.1446748954545491
121147,40.7947,-75.9753,-0.21791648577272724,-21.791648577272724
121212,41.2833,-76.1333,-0.24942015954545457,-24.942015954545457
121256,41.0125,-75.1906,-0.49311133159090903,-49.3111331590909
121739,40.55,-78.9167,-0.43949926068181816,-43.94992606818182
121752,41.4,-78.0167,-0.49410973659090923,-49.41097365909092
121814,40.7933,-77.8672,-0.4896310148181817,-48.96310148181817
121873,39.8667,-76.8667,-0.1619567199090909,-16.19567199090909
121929,41.5167,-75.4,-0.360083354090909,-36.008335409090904
122309,41.05,-80.0667,-0.5273589900454545,-52.73589900454545
122645,41.7089,-79.1464,-0.6493821056818183,-64.93821056818183
122725,40.1833,-77.8667,-0.3346159312272727,-33.461593122727265
122825,40.3589,-75.3222,-0.4783152703636363,-47.83152703636363
123037,40.7831,-76.8611,-0.4081605631363637,-40.816056313636366
123062,41.9167,-79.0333,-0.8230881754545454,-82.30881754545453
123082,39.8958,-76.3947,-0.29361961054545455,-29.361961054545453
123095,40.7167,-80.3,-0.4997205631818181,-49.972056318181814
123134,41.2333,-77.7667,-0.3359659410454546,-33.59659410454546
123418,40.3333,-75.9667,-0.29367096659090913,-29.36709665909091
123714,40.3814,-78.0753,-0.518318439090909,-51.8318439090909
123777,40.925,-79.2825,-0.40830932322727276,-40.83093232272728
124181,41.5892,-75.33,-0.03693021513636364,-3.693021513636364
124259,40.5833,-76.0333,-0.5042604470909091,-50.42604470909091
124286,41.7333,-75.45,-0.3813837795000001,-38.138377950000006
124356,40.45,-80.0,-0.47931157454545464,-47.93115745454546
124364,40.12,-75.5011,-0.39132679690909095,-39.13267969090909
124372,40.9167,-78.0667,-0.4087104512727271,-40.87104512727271
124407,39.8683,-75.2311,-0.5616439102727274,-56.16439102727274
124497,40.355,-77.6544,-0.38134598745454534,-38.13459874545453
124527,40.8653,-75.2458,-0.4548743276818181,-45.48743276818181
124837,40.8,-75.6167,-0.43219286440909116,-43.219286440909116
124900,40.0833,-75.0167,-0.4881022800454545,-48.81022800454545
124908,41.0172,-80.3619,-0.7033898712727275,-70.33898712727274
124973,40.385,-77.8789,-0.26330123472727285,-26.330123472727283
125337,40.7875,-76.4508,-0.5005490869545455,-50.05490869545455
125407,40.7333,-77.6333,-0.5528800540909089,-55.28800540909089
126056,41.1,-76.5667,-0.34506428849999987,-34.506428849999985
126151,40.5333,-76.9167,-0.5245227707272727,-52.45227707272727
126304,41.2333,-80.25,-0.4997205631818181,-49.972056318181814
126697,41.2833,-78.4,-0.6079720099545456,-60.79720099545456
126864,41.2167,-75.6333,0.05652131445454538,5.652131445454538
127298,41.4833,-79.1,0.07869317750000003,7.869317750000003
127370,40.8,-78.4,-0.46581054650000014,-46.58105465000001
127482,41.1167,-77.45,-0.0746939589090909,-7.46939589090909
127783,40.5869,-77.5697,-0.6589537038636363,-65.89537038636362
127930,41.8417,-78.6433,-0.48486739340909096,-48.4867393409091
127991,40.8222,-75.6961,0.2456063658181818,24.56063658181818
127999,40.3333,-76.4667,-0.4649140868636365,-46.49140868636365
128036,40.1167,-76.4333,-0.5447402113636364,-54.47402113636364
128187,41.6767,-78.8036,-0.37495188331818186,-37.495188331818184
128352,40.6075,-76.4642,-0.4534733019090909,-45.34733019090909
128784,40.3167,-78.9167,-0.30768133840909095,-30.768133840909094
128967,41.5,-80.4667,-0.43688827763636356,-43.688827763636354
128999,41.95,-77.0167,-0.31704503322727273,-31.704503322727273
129300,40.6,-79.1167,-0.3430605500909092,-34.30605500909092
130149,40.75,-79.1,0.0928729450909091,9.28729450909091
130200,39.8333,-76.3333,0.015060912090909135,1.5060912090909135
130241,40.4383,-78.4169,-0.19567509386363643,-19.567509386363643
130536,41.4667,-75.1333,-0.35657918454545456,-35.65791845454546
130608,41.4667,-75.1833,-0.2598342520454545,-25.98342520454545
130853,40.2167,-76.85,-0.48905120104545446,-48.905120104545446
131245,40.3,-79.5167,-0.6864827214999999,-68.64827214999998
131257,39.8,-76.7333,-0.18922754418181817,-18.922754418181817
131354,40.0997,-75.7506,-0.27364068436363626,-27.364068436363624
131363,39.8167,-78.8333,-0.032072377227272734,-3.2072377227272733
131793,41.1167,-75.7333,-0.3587319442727272,-35.87319442727272
131889,40.7167,-79.5,-0.48874388254545464,-48.874388254545465
132208,40.0136,-78.3653,-0.20443318190909088,-20.44331819090909
132367,42.08,-80.1825,-0.13967311663636364,-13.967311663636364
132676,41.4333,-77.2833,-0.5698890731363637,-56.988907313636375
132977,41.5067,-78.2275,-0.3912134508181819,-39.121345081818184
133438,39.805,-77.2292,-0.3061324663636365,-30.61324663636365
133473,40.2872,-78.7242,-0.16841039913636355,-16.841039913636354
133720,41.1,-78.6333,-0.41065476840909093,-41.06547684090909
133877,41.1783,-78.8989,-0.3338812995454544,-33.38812995454544
133944,41.3419,-78.1403,-0.7626973302727275,-76.26973302727275
134111,41.2167,-74.8667,-0.2750211244999998,-27.502112449999984
134116,40.9583,-78.5294,-0.2750211244999998,-27.502112449999984
134131,39.9969,-79.5964,-0.4039568908636364,-40.39568908636364
134133,39.7994,-79.3669,-0.2750211244999998,-27.502112449999984
134142,41.6833,-78.5,-0.11182094263636361,-11.18209426363636
134381,41.1922,-79.4356,0.08732004759090911,8.732004759090911
134502,41.6667,-77.8167,-0.22117372527272725,-22.117372527272725
134644,39.9353,-77.6394,0.15093044372727268,15.093044372727269
134746,41.6167,-77.75,-0.38078490836363643,-38.07849083636364
134963,41.6667,-76.8667,-0.020909788909090902,-2.0909788909090903
135198,40.85,-79.9167,-0.43380106931818185,-43.38010693181818
135295,40.2636,-77.3639,-0.12115352986363635,-12.115352986363636
135315,41.1,-75.6,-0.1873630795454545,-18.73630795454545
135549,40.3025,-77.5892,-0.5193870476818181,-51.93870476818181
135584,39.8167,-78.0833,-0.6920389340454545,-69.20389340454545
135732,42.0,-77.5333,-0.41576856709090926,-41.576856709090926
135769,40.5833,-79.6,-0.4285888805909092,-42.85888805909092
135796,41.3583,-77.9267,-0.2429931528636364,-24.29931528636364
135823,40.6508,-75.4492,-0.29402831004545465,-29.402831004545465
136209,42.2139,-120.3636,-0.29365886090909094,-29.365886090909093
136389,35.1419,-96.6758,-0.33492449745454544,-33.49244974545454
136975,34.9417,-94.7039,0.13319878913636363,13.319878913636362
137326,34.7325,-98.7125,-0.6964019610000001,-69.64019610000001
137572,35.5872,-95.1683,-0.27731228140909087,-27.731228140909085
137582,36.5758,-98.8797,-0.6130153102727274,-61.30153102727274
137602,34.6147,-95.2803,-0.5024320197272727,-50.24320197272727
137664,35.6,-95.05,-0.2793962618181819,-27.939626181818188
137700,36.0381,-98.9592,0.14233790481818182,14.23379048181818
137774,36.1175,-97.095,-0.6407175745909091,-64.0717574590909
137855,35.2453,-95.1144,-0.7155015364545455,-71.55015364545456
137985,36.2892,-99.8933,-0.10250670986363634,-10.250670986363634
138131,36.1672,-95.0292,-0.5801862958636363,-58.01862958636364
138231,34.6403,-96.8783,-0.5520338575000001,-55.20338575000001
138303,36.7889,-100.4183,0.004836305454545501,0.4836305454545501
138315,36.5447,-101.0842,-0.4968951140454546,-49.68951140454546
138646,36.3092,-95.3297,-0.6408323979545456,-64.08323979545456
138688,36.7367,-97.1019,-0.4388866406363636,-43.88866406363636
138706,34.1167,-95.0833,-0.24533554940909086,-24.533554940909085
138806,36.6692,-96.3472,-0.4325883881363637,-43.258838813636366
139164,36.65,-101.1333,-0.8755706222727274,-87.55706222727274
140326,36.3667,-95.6667,-0.44143258922727263,-44.14325892272726
140441,35.3889,-97.6006,0.03951600895454541,3.951600895454541
140443,35.7272,-97.9811,-0.4114395974545454,-41.14395974545454
140637,36.6917,-95.6436,-0.09879713318181818,-9.879713318181818
140645,35.7781,-95.3339,-0.41583796972727266,-41.583796972727264
141233,36.1522,-97.6225,-0.2782560114545455,-27.82560114545455
141351,35.7481,-99.8178,-0.03511990677272721,-3.511990677272721
141612,34.4339,-96.2717,-0.42287701886363627,-42.28770188636363
141699,35.2928,-95.4322,-0.25312368290909093,-25.31236829090909
141730,33.93,-96.6961,-0.5157849455909091,-51.57849455909091
141740,36.15,-96.25,-0.4517994259545455,-45.17994259545455
141867,36.9167,-96.1,0.20490074704545458,20.490074704545457
142135,35.0256,-99.0919,0.22004497390909109,22.00449739090911
142164,35.95,-96.2833,-0.38060188586363636,-38.06018858636364
142430,34.5828,-97.3464,-0.46115594754545464,-46.11559475454546
142432,36.7425,-98.1331,-0.773824085590909,-77.3824085590909
142872,36.5914,-101.6181,-0.2694743201363637,-26.94743201363637
142938,35.6267,-98.3225,-0.4063670749545454,-40.63670749545454
143153,36.5442,-99.535,-0.34053496949999995,-34.053496949999996
143366,35.8833,-95.2833,-0.180085252,-18.0085252
143441,35.1,-98.4333,-0.2550683979090909,-25.50683979090909
143527,36.7975,-101.9075,-0.45746523768181807,-45.74652376818181
143554,35.4167,-99.4167,-0.4056581438636364,-40.56581438636364
143665,34.5011,-97.9592,-0.3541222787272728,-35.41222787272728
143810,36.2903,-96.5369,-0.3476244871818182,-34.76244871818182
143984,35.0489,-97.9158,-0.34791809000000007,-34.79180900000001
143997,35.7061,-96.88,-0.19771216227272725,-19.771216227272724
144178,34.2661,-94.7753,-0.4947091327272727,-49.470913272727266
144341,34.23,-96.195,-0.2520007457727273,-25.20007457727273
145039,36.7236,-102.4803,-0.053200493363636366,-5.3200493363636365
145063,34.1714,-97.1294,-0.20487733818181822,-20.487733818181823
145210,34.2208,-95.615,-0.3435439352272728,-34.35439352272728
145483,35.75,-99.1,-0.3123457765,-31.234577650000002
145787,36.2483,-98.1883,-0.1387532415,-13.87532415
145852,34.5903,-99.3344,-0.17725872936363626,-17.725872936363626
145888,36.4008,-95.3,0.037763307181818154,3.7763307181818155
146498,39.9167,-82.0,-0.19408692759090906,-19.408692759090908
146725,41.2544,-80.6739,-0.2351782203636364,-23.51782203636364
147073,39.7167,-83.9667,-0.5644072053636363,-56.44072053636363
147248,40.7833,-81.9167,-0.39763188963636364,-39.76318896363637
147420,39.7833,-81.1,-0.3050528603636364,-30.50528603636364
147809,40.15,-81.85,-0.21929500645454542,-21.929500645454542
147965,38.7003,-82.4736,-0.3043457548636364,-30.43457548636364
148167,39.5269,-83.4281,-0.460549407181818,-46.054940718181804
148191,41.2167,-80.8,-0.5122740085,-51.22740085
148235,40.1,-83.7833,-0.5336914636363637,-53.36914636363637
148250,40.8167,-83.2833,-0.5577268958636362,-55.77268958636362
148427,40.3667,-80.6167,-0.05704503177272729,-5.704503177272729
148535,40.2983,-84.1633,-0.11197069049999998,-11.197069049999998
150381,39.9222,-81.4347,-0.4669153315909091,-46.69153315909091
150611,40.6833,-84.65,-0.30285394,-30.285394
151080,41.1333,-81.2833,-0.2528853034545456,-25.288530345454557
151120,41.65,-82.8,-0.15442432159090913,-15.442432159090913
151345,38.7569,-82.8872,-0.4063824268181818,-40.638242681818184
151855,40.6167,-82.3333,-0.47508972422727264,-47.50897242272726
151980,40.1333,-84.2333,-0.4500448157727272,-45.00448157727272
152358,41.7167,-81.2167,-0.46538149659090916,-46.53814965909092
152908,41.2667,-82.2167,-0.33646155140909095,-33.646155140909094
152979,40.5,-81.45,-0.6460136648636363,-64.60136648636363
153203,39.4667,-81.1167,-0.23461582240909093,-23.46158224090909
153709,40.3833,-82.4667,-0.5221249183181818,-52.21249183181818
153741,39.7333,-83.2833,-0.685328383,-68.5328383
154202,40.3486,-82.0908,-0.4657951945,-46.57951945
154755,40.7167,-80.9,-0.10419945059090913,-10.419945059090912
154882,40.55,-81.9167,-0.5636864645454549,-56.36864645454549
154948,40.2411,-83.3669,-0.4430109399545455,-44.30109399545455
154954,40.6167,-83.1333,-0.40432891059090914,-40.43289105909091
154955,40.8203,-82.5178,-0.37800830877272723,-37.80083087727272
155002,41.7,-84.0667,-0.21439508586363634,-21.439508586363633
155067,39.8833,-83.45,-0.39955356218181814,-39.95535621818181
155243,39.5292,-82.385,-0.38788943190909086,-38.78894319090909
155301,40.7247,-84.1294,-0.1780464351818181,-17.80464351818181
155370,40.4667,-81.2,-0.4988159872727272,-49.88159872727272
155684,39.3689,-84.2394,-0.39653434018181816,-39.65343401818181
156012,40.6489,-83.6061,-0.46482151672727257,-46.482151672727255
156091,39.2,-83.6167,-0.6756674020909093,-67.56674020909092
156117,41.0183,-84.4725,-0.17589320168181813,-17.589320168181814
156170,40.1,-84.65,-0.13309493859090907,-13.309493859090907
156357,39.3542,-83.4056,-0.26092440804545447,-26.092440804545447
157096,40.3833,-82.4,-0.22814198568181812,-22.814198568181812
157129,40.7167,-82.8,-0.5048878648636365,-50.488786486363644
157473,41.15,-83.4333,-0.12118631768181819,-12.11863176818182
157677,39.35,-84.5833,-0.10767791554545454,-10.767791554545454
158719,41.45,-84.7333,-0.11180818413636368,-11.180818413636368
163807,39.7347,-84.6336,0.06449403336363639,6.449403336363639
164030,39.6333,-80.8833,-0.2558098747272728,-25.58098747272728
164100,40.5667,-81.4167,-0.36121379168181816,-36.12137916818182
